source.bytes,source.packets,destination.bytes,destination.packets,network.packets,event.duration,network.transport_tcp,network.transport_udp
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.5465001271609729e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.5465001271609729e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.4176251165642253e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.4176251165642253e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.6753751377577207e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.5465001271609729e-07,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,4.252875349692675e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,4.1240003390959276e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,4.252875349692675e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,4.1240003390959276e-07,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,6.79944555908441e-05,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,6.79944555908441e-05,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,6.794290558660541e-05,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,6.793001808554574e-05,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.5465001271609729e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.5465001271609729e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.6753751377577207e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.6753751377577207e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.4176251165642253e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.4176251165642253e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.1598750953707296e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.5465001271609729e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.5465001271609729e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,1.6753751377577207e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,1.6753751377577207e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,1.5465001271609729e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.5465001271609729e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.5465001271609729e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.6753751377577207e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.6753751377577207e-07,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.5465001271609729e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.5465001271609729e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,1.6753751377577207e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,1.6753751377577207e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.4176251165642253e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.4176251165642253e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.6753751377577207e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.6753751377577207e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,1.4176251165642253e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,1.4176251165642253e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.933125158951216e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.6753751377577207e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,1.6753751377577207e-07,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.5626667996728933e-06,1.189358716078117e-05,1.643176095074169e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.7626667324728912e-06,5.48934792036054e-06,7.629031869987213e-06,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,6.40423924042063e-06,8.215880475370845e-06,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,1.8042501483544683e-07,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,6.40423924042063e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.933125158951216e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,1.8042501483544683e-07,1.0,0.0
0.0665063210787886,0.3380987247222676,0.04199996423466533,0.025219894128776444,0.24217833507529563,0.768290167035159,1.0,0.0
0.002278472424675459,0.012136472100336597,0.0014666293880874971,0.0017099318771923082,0.009209415164285334,0.766132490057744,1.0,0.0
1.4329114047389846e-07,7.901349023656638e-06,1.8960000707840027e-06,7.31913056048072e-06,9.976426291521741e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.8960000707840027e-06,8.23402188054081e-06,9.389577686138108e-06,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.8960000707840027e-06,8.23402188054081e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.4329114047389846e-07,7.901349023656638e-06,1.9626667399395578e-06,9.1489132006009e-06,1.1150123502289004e-05,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,6.443750529837387e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.8960000707840027e-06,8.23402188054081e-06,9.389577686138108e-06,2.1908751801447114e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,6.443750529837387e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,6.443750529837387e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,9.021250741772342e-08,1.0,0.0
1.4329114047389846e-07,7.901349023656638e-06,1.8960000707840027e-06,7.31913056048072e-06,9.976426291521741e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.8960000707840027e-06,8.23402188054081e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.8960000707840027e-06,8.23402188054081e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,9.021250741772342e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,9.021250741772342e-08,1.0,0.0
1.4329114047389846e-07,7.901349023656638e-06,1.9626667399395578e-06,9.1489132006009e-06,1.1150123502289004e-05,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,7.023421354361457e-06,1.829333401628447e-06,7.31913056048072e-06,9.389577686138108e-06,7.732500635804864e-08,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.8960000707840027e-06,8.23402188054081e-06,9.389577686138108e-06,1.1598750953707296e-07,1.0,0.0
1.559493684309566e-07,6.145493685066275e-06,1.829333401628447e-06,7.31913056048072e-06,8.802729080754477e-06,7.732500635804864e-08,1.0,0.0
2.9518987595859646e-07,1.6680625716608456e-05,3.6960001379840048e-06,1.3723369800901351e-05,1.995285258304348e-05,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,6.443750529837387e-08,1.0,0.0
2.9518987595859646e-07,1.6680625716608456e-05,3.829333476295116e-06,1.7382935081141713e-05,2.230024700457801e-05,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,6.443750529837387e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,2.1908751801447114e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,6.443750529837387e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,6.443750529837387e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,9.021250741772342e-08,1.0,0.0
2.9518987595859646e-07,1.6680625716608456e-05,3.6960001379840048e-06,1.3723369800901351e-05,1.995285258304348e-05,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,6.443750529837387e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,6.443750529837387e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,9.021250741772342e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,7.732500635804864e-08,1.0,0.0
2.9518987595859646e-07,1.6680625716608456e-05,3.829333476295116e-06,1.7382935081141713e-05,2.230024700457801e-05,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,7.732500635804864e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,6.443750529837387e-08,1.0,0.0
3.2050633187271274e-07,1.4924770378018095e-05,3.629333468828449e-06,1.3723369800901351e-05,1.8779155372276217e-05,7.732500635804864e-08,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.6960001379840048e-06,1.5553152441021532e-05,1.8779155372276217e-05,1.0310000847739819e-07,1.0,0.0
3.0784810391565463e-07,1.3168915039427732e-05,3.629333468828449e-06,1.3723369800901351e-05,1.7605458161508954e-05,7.732500635804864e-08,1.0,0.0
3.0379747096939602e-09,0.0,2.400000089600003e-08,0.0,0.0,0.0,0.0,1.0
3.0379747096939602e-09,0.0,2.400000089600003e-08,0.0,0.0,0.0,0.0,1.0
3.0379747096939602e-09,0.0,2.400000089600003e-08,0.0,0.0,0.0,0.0,1.0
3.0379747096939602e-09,0.0,2.400000089600003e-08,0.0,0.0,0.0,0.0,1.0
0.1898734107482775,0.13966951290817053,0.10859996672106541,0.15052889867212674,0.1899171193714617,0.761051322127445,1.0,0.0
0.36708860214709177,0.27933990374401035,0.20833330377777665,0.11225442029741287,0.25872863944432484,0.761051322127445,1.0,0.0
0.00012718126691750963,0.010592197330046372,0.0006446960240686515,0.010827738772911166,0.014025681668668799,0.7609854154470257,1.0,0.0
9.711797551949651e-05,0.010128651520658515,0.0005109626857426068,0.010555101159533259,0.01354094472062192,0.760985260797013,1.0,0.0
9.716860843132475e-05,0.010128651520658515,0.0005156293525834958,0.010555101159533259,0.01354094472062192,0.7609852479095119,1.0,0.0
0.0025316369838166222,0.011609715498759488,0.0026666294328874986,0.011555992263678998,0.0151729706921938,0.760985260797013,1.0,0.0
0.00012164962130027524,0.010550056801920202,0.0006460960241209181,0.010809440946509964,0.013985775963502712,0.7609851319220025,1.0,0.0
0.00031644709133144336,0.010543033380565841,0.0006666293582208293,0.011060121168206429,0.01414187769253476,0.7609850803719982,1.0,0.0
9.706734260766828e-05,0.010128651520658515,0.0005111626857500735,0.01055327137689314,0.013539771023411152,0.7609850932594993,1.0,0.0
9.73964565345518e-05,0.010132163231335697,0.0005122960191257179,0.0105587607248135,0.01354563950946499,0.7610508839524089,1.0,0.0
9.72445577990671e-05,0.010130407375997106,0.000520696019439318,0.010556930942173378,0.013543292115043454,0.7609850803719982,1.0,0.0
0.0041139154784488935,0.006077893254530545,0.00279996277119861,0.0033549064706603505,0.00621472673101266,0.7604239972383632,1.0,0.0
0.4936708817176734,0.49989552660735387,0.3791999768234658,0.5557672004142629,0.6906456919150455,0.7609189417165599,1.0,0.0
0.0001518901278896872,0.011207624626222294,0.010866629739020842,0.01149012008863467,0.014861940931340476,0.7610507679648993,1.0,0.0
0.00010663696294320426,0.010290190211808829,0.0005746960214553181,0.010664888117940469,0.013719346696658544,0.7609194314416002,1.0,0.0
0.0001260800010852456,0.010595709040723553,0.0036666294702208334,0.01116258899605316,0.014242815652660744,0.7609194185540992,1.0,0.0
0.00012251038080135517,0.010464019890329275,0.0009332960348430519,0.01088080246947465,0.01397403899139504,0.7609195216541077,1.0,0.0
0.00012657367197557086,0.010639605424188311,0.001999962741331942,0.011089397690448352,0.014225210194499235,0.760919379891596,1.0,0.0
0.007151890188142853,0.023675075457883176,0.00599996289066528,0.026649869262030362,0.03291985936760021,0.7609194056665981,1.0,0.0
